recipe_id,url,doi,source_Bi,source_Bi_amount,source_Fe,source_Fe_amount,bi_fe_ratio,separate_hydrolysis,solvent1,solvent1_amount_ml,solvent2,solvent2_amount_ml,solv1_solv2_ratio,chelating_agent1,chelating_agent1_amount_ml,chelating_agent2,chelating_agent2_amount_ml,chelating_agent3,chelating_agent3_amount_ml,solv_chel_ratio,dehydrating_agent1,dehydrating_agent1_amount_ml,dehydrating_agent2,dehydrating_agent2_amount,solv_dehydr_ratio,surfactant,surfactant_amount,solv_surfactant_ratio,precursor_concentration,pH,substrate,subtrate_orientation,stirring_time_hr,stirring_temp_degC,age_days,age_temp_degC,low_coating_time_sec,low_coating_rpm,high_coating_time_sec,high_coating_rpm,dry_time_min,dry_degC,layer_prebake_time_min,layer_prebake_degC,layer_annealing_time_min,layer_annealing_degC,layers,final_prebake_time_min,final_prebake_degC,final_annealing_time_hr,final_annealing_degC,atmosphere,reported_impurities,space_group,main_XRD_peaks,thin_film_thickness_nm,Bi(NO3)3-5H2O,Fe(NO3)3-9H2O,Bi2O3,Bi_acetate,Fe_acetate,Fe_acetylacetonate,Fe_pentanedionate,Fe_citrate,separate_hydrolysis,2-methoxyethanol,ethylene_glycol,poly_EG,methylethylene_glycol,trimethylene_glycol,acetic_acid,glacial_acetic_acid,nitric_acid,citric_acid,acetic_anhydride,EG_acetic_ratio,ethanol,ethanolamine,diethanolamine,ethylenediamine,acetone,acetylacetone,ammonium_hydroxide,PEO-PPO-PEO,PVP,DMF,formamide,water,blank,validation_KC,validation_VB,Validation_Notes,Extraction_Notes,
41,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.15,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,0.166666667,500,air,['Bi24Fe2O39'],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,RTA,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
42,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,0.166666667,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,RTA,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
43,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,0.166666667,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,RTA,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
44,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,0.166666667,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,RTA,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
45,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.15,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,0.166666667,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,RTA,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
46,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,5,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
47,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,5,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
48,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,5,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
49,,10.1016/j.tsf.2013.07.004,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.15,,,,,,,acetic_acid,,acetylacetone,,,,,,,,,,,,,0.2,,glass,,,,,,,,,,,180,3,380,,,5,,,5,550,air,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,completed,,coat/prebake repeated 5 times; good analysis on thermodynamic stability of 550-annealed sample,
50,https://www.sciencedirect.com/science/article/pii/S0040609014008992?casa_token=4LuL4daYGUkAAAAA:0u5xzLXE0-wQ_ihUggCYw_OlC59Cqz9K7MrdzFiMAvRVt9m3NKsBLOlHmR43ozKW2-mnLjSi0uk,10.1016/j.tsf.2014.09.021,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.3,,ITO,,0.5,25,,,,,15,4000,5,150,5,235,10,500,several,,,1,550,air,[],,"(012), (104), (110)",180,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,Rhombohedral perovskite structure,"cannot tell which step is prebake, took latest and highest value of ""drying"" step",
51,https://www.sciencedirect.com/science/article/pii/S0040609014011328,10.1016/j.tsf.2014.11.030,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,,,ethylene_glycol,,,,,,,,,,,,,,,,,,,,Pt/Ti/SiO2/Si,,,25,,,,,30,4000,3,280,,,5,550,18,,,0.5,550,O2,[],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,Structure is given in Conclusions,"stirred ""until transparent""; Ho, Mn doping; coating/prebake/annealing repeated 18 times before final anneal (recorded)",
52,https://pubs.rsc.org/en/content/articlehtml/2015/cp/c5cp04389a,10.1039/c5cp04389a,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,2_methoxyethanol,,,,,acetic_acid,,nitric_acid,,citric_acid,,,,,,,,,,,0.3,4.5,FTO,,24,,,,,,,,120,80,,,,,,,,3,500,air,[],,"(012), (104), (110), (202), (024), (014)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,Perovskite structure,,
53,https://pubs.rsc.org/en/content/articlehtml/2017/tc/c7tc03371k,10.1039/c7tc03371k,bi_nitrate_pentahydrate,1.6 g,fe_nitrate_nonahydrate,1.212 g,1.1,,2_methoxyethanol,4,,,,acetic_acid,2,,,,,2,acetic_anhydride,3 ml,,,1.33333,ethanolamine,100 ul,,0.3,,FTO,,12,25,,,10,800,30,4000,,,5,350,,,several,,,0.416666667,600,air,[],,"(100), (110), (-110), (200)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,Perovskite structure. One more annealing after AuNPs deposition on the surface: at 450 °C in an Ar atmosphere for 3 h,La doping; mass ratio of Bi to Fe different than excess value reported; substrate impurities,
54,https://aip.scitation.org/doi/full/10.1063/1.2335399,10.1063/1.2335399,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,ethanolamine,,,0.3,,Si/LNO,Si(111),0.5,25,,,,,15,6000,,,3,350,,,6,,,0.05,450,air,[],R3m,"(110), (-110)",250,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,coating repeated 6 times; substrate impurity,
55,,10.1063/1.2335399,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,ethanolamine,,,0.3,,Si/LNO,Si(111),0.5,25,,,,,15,6000,,,3,350,,,6,,,0.05,500,air,[],R3m,"(110), (-110)",250,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,coating repeated 6 times; substrate impurity,
56,,10.1063/1.2335399,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,ethanolamine,,,0.3,,Si/LNO,Si(111),0.5,25,,,,,15,6000,,,3,350,,,6,,,0.05,550,air,[],R3m,"(110), (-110)",250,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,coating repeated 6 times; substrate impurity,
57,,10.1063/1.2335399,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,ethanolamine,,,0.3,,Si/LNO,Si(111),0.5,25,,,,,15,6000,,,3,350,,,6,,,0.05,600,air,[],R3m,"(110), (-110), (111), (-111), (121), (-121)",250,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,coating repeated 6 times; substrate impurity,
58,https://aip.scitation.org/doi/full/10.1063/1.3110074,10.1063/1.3110074,bi_acetate,,fe_pentethoxide,,1.1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,,,,,,,,,,,Pt/Ti/SiO2/Si,Si(100),,40,,,,,,,,,1,350,,,several,,,0.5,550,N2,[],,"(012), (104), (110)",200,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,RTA. No reference in literature for fe_pentethoxide. Can be fe_ethoxide - but different formula. Considering 350 anneal as prebake,,
59,https://link.springer.com/article/10.1007/s10854-013-1482-x,10.1007/s10854-013-1482-x,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,14,acetic_anhydride,,,,2.8,ethanolamine,,,,,glass/FTO,,,,,,,,15,4000,,,5,260,5,500,14,,,,,air,[],R3c,"(012), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,"Start most recent solr BFO thin film search; Mn, Cr doped; coat/prebake/anneal repated 14 times; impurity in doped sample",
60,https://aip.scitation.org/doi/full/10.1063/1.4884680,10.1063/1.4884680,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,0.3,,glass/ITO,,,,,,,,20,3000,,,5,300,,,,,,1,550,N2,"['Bi2Fe4O7', 'Fe2O3']",R3c,"(102), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,Also discuss lattice distortion depending on Bi excess,
61,,10.1063/1.4884680,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.02,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,0.3,,glass/ITO,,,,,,,,20,3000,,,5,300,,,,,,1,550,N2,"['Bi2Fe4O9', 'Fe2O3']",R3c,"(102), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,,
62,,10.1063/1.4884680,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,0.3,,glass/ITO,,,,,,,,20,3000,,,5,300,,,,,,1,550,N2,[],R3c,"(102), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,,
63,,10.1063/1.4884680,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,0.3,,glass/ITO,,,,,,,,20,3000,,,5,300,,,,,,1,550,N2,[],R3c,"(102), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,,
64,,10.1063/1.4884680,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,0.3,,glass/ITO,,,,,,,,20,3000,,,5,300,,,,,,1,550,N2,[],R3c,"(102), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,,
65,,10.1063/1.4884680,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.15,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,0.3,,glass/ITO,,,,,,,,20,3000,,,5,300,,,,,,1,550,N2,['Bi2O3'],R3c,"(102), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,,
66,https://link.springer.com/article/10.1007/s10854-016-4728-6,10.1007/s10854-016-4728-6,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,4,,,,0.3,,Pt/Ti/SiO2/Si,,5,,,,,,20,4000,,,5,200,10,400,several,,,0.33333333,550,air,[],,"(101), (012), (110)",280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,RTA. Single perovskite structure,"Nd, Ti doping; coat/prebake/anneal repeated ""several"" times; also 400C annealing step in-between each layer",
67,https://aip.scitation.org/doi/abs/10.1063/1.3437232,10.1063/1.3437232,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.1,,Pt/Ti/SiO2/Si,Si(111),,25,,,,,20,4000,,,5,300,,,15,,,0.5,600,air,[],,"(012), (104), (110)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,perovskite structure,"La, Co doping; coating/prebake repeated",
68,https://link.springer.com/article/10.1007/s10854-017-7015-2,10.1007/s10854-017-7015-2,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,citric_acid,,,,2,acetic_anhydride,,,,,ethanolamine,,,0.3,,Pt/Ti/SiO2/Si,,0.5,25,2,25,,,20,3000,,,,,15,600,several,,,,,air,"['Bi2O2.3', 'Bi25FeO40']",R3m,"(100), (110)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,"coating/annealing repeated ""several times""; aging and stirring",
69,,10.1007/s10854-017-7015-2,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,citric_acid,,,,2,acetic_anhydride,,,,,ethanolamine,,,0.3,,Pt/Ti/SiO2/Si,,0.5,25,2,25,,,,,,,,,15,600,several,,,,,O2,[],R3m,"(100), (110)",300,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,completed,,"coating/annealing repeated ""several times""; aging and stirring",
70,https://link.springer.com/article/10.1007/s10854-014-2657-9,10.1007/s10854-014-2657-9,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,,,ethylene_glycol,,,nitric_acid,,,,,,,,,,,,,,,0.2,,Pt/Ti/SiO2/Si,Si(100),,,,,,,,,5,280,,,5,550,18,,,0.33333333,550,O2,[],R3c,"(012), (104), (110)",300,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,"stirred ""until transparent""; Dy doped; coat/prebake/anneal repeated 18 times",
71,https://www.sciencedirect.com/science/article/pii/S0167577X15304547,10.1016/j.matlet.2015.08.098,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,,,,,,,,,,,,,,,,0.2,,Pt/Ti/SiO2/Si,Si(100),,,,,,,,,,,,,,,,,,0.08333333,550,O2,[],R3c,"(012), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,RTA,Er doping,
72,https://link.springer.com/article/10.1007/s10854-018-8673-4,10.1007/s10854-018-8673-4,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,1.5,,,,,,,,,0.3,,glass/FTO,,3,85,,,,,60,3000,,,10,250,,,5,,,0.16666666,600,air,[],R3c,"(012), (104), (110)",150,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,RTA,Mn doping; coat/prebake repeated 5 times,
73,https://www.sciencedirect.com/science/article/pii/S0272884214005975,10.1016/j.ceramint.2014.04.058,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,3,,,,,,glass/FTO,,5,,,,,,15,4000,,,5,240,,,,,,0.16666666,550,air,[],R3c,"(012), (110)",480,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,The films with top electrodes were annealed at 300 °C for 20 min for the electrode and the film to achieve full contact. Polyscrystalline perovskite structure (JCPDS no. 20–0169) is R3c,"Mn, Cr doping",
74,https://link.springer.com/article/10.1007/s10854-011-0575-7,10.1007/s10854-011-0575-7,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,,,,,,acetic_acid,,,,,,,,,,,,,,,0.3,,Si,,2,25,,,,,25,4000,2,200,3,350,,,several,,,0.083333333,550,air,[],R3c,"(012), (104), (110)",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,RTA,Cr doping; coat/dry/prebake repeated several times; impurities with doped samples,
75,https://link.springer.com/article/10.1007/s10971-018-4884-7,10.1007/s10971-018-4884-7,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,ethylene_glycol,,4,,,,,,,,acetic_anhydride,2.5 ml,,,,,,,0.25,,Pt/Ti/SiO2/Si,Si(100),2,,,,,,30,3000,,,10,350,,,6,,,0.5,550,air,[],R3c,"(012), (104), (110)",,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,separate mixing/stirring steps; coat/prebake repeated 6 times,
76,https://pubs.rsc.org/en/content/articlehtml/2015/tc/c4tc02886d,10.1039/C4TC02886D,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,,,Pt/Ti/SiO2/Si,,4,,3,,,,30,5000,,,,380,,550,10,,,,,air,[],R3c,"(100), (110)",400,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,completed,,Sm doping; coat/prebake/annealing repeated 10 times,
77,,10.1016/j.matlet.2013.12.039,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,3,acetic_anhydride,,,,,,,,0.3,,glass/FTO,,,,,,,,,,,,5,200,,,14,,,,550,air,[],,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,WRONG DOI,"Mn, Ni doping; coat/prebake/anneal repeated 14 times",
78,https://aip.scitation.org/doi/full/10.1063/1.4975784,10.1063/1.4975784,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.07,,2_methoxyethanol,,,,,citric_acid,,,,,,,,,,,,,,,,,Pt/Ti/SiO2/Si,,,,,,,,,,,,,400,,600,several,,,,,air,[],,"(100), (110)",600,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,rhombohedral structure,"Sm, Ti doping",
79,https://link.springer.com/article/10.1007/s00339-012-7104-2,10.1007/s00339-012-7104-2,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,,,ethylene_glycol,,,citric_acid,,,,,,4,,,,,,,,,,,Pt/Ti/SiO2/Si,,,90,,,,,,5000,,,,,,,10,,,2,500,air,[],R3c,"(012), (-114), (024)",300,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,"Nb doping, coat/anneal repeated 10 times",
80,https://link.springer.com/article/10.1007/s10853-014-8243-y,10.1007/s10853-014-8243-y,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,acetic_acid,,,,,,,formamide,,acetic_acid_glacial,,,,,,0.2,,glass/ITO,,0.5,25,,,,,20,3500,,,5,300,,,several,,,0.75,550,N2,[],R3c,"(102), (104), (110)",350,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Completed,,Ce doping; coating/prebake repeated; prebake in air,
81,https://www.sciencedirect.com/science/article/pii/S0272884213000746,10.1016/j.ceramint.2013.01.042,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,,,,0.3,,glass/FTO,,1,,,,,,15,4000,,,5,350,5,550,several,,,,,air,[],R3c,"(012), (104), (110)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,Sm doping; no explicit impurity discussion; coat/prebake/anneal repeated,
82,https://www.sciencedirect.com/science/article/pii/S0304885315306697,10.1016/j.jmmm.2015.10.035,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,,1.5,glass/ITO,,,,,,,,40,4000,,,5,300,,,4,,,1,525,air,['Fe2O3'],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,coat/prebake repeated,
83,,10.1016/j.jmmm.2015.10.035,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,,1.5,glass/ITO,,,,,,,,,,,,5,300,,,4,,,1,550,air,['Fe2O3'],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,coat/prebake repeated,
84,,10.1016/j.jmmm.2015.10.035,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,,1.5,glass/ITO,,,,,,,,,,,,5,300,,,4,,,1,575,air,['Fe2O3'],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,coat/prebake repeated,
85,,10.1016/j.jmmm.2015.10.035,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.1,,2_methoxyethanol,,,,,acetic_acid,,,,,,,acetic_acid_glacial,,,,,,,,,1.5,glass/ITO,,,,,,,,,,,,5,300,,,4,,,1,600,air,['Fe2O3'],R3c,"(012), (104), (110)",200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,coat/prebake repeated,
86,https://www.sciencedirect.com/science/article/pii/S0955221908004573,10.1016/j.jeurceramsoc.2008.08.016,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,,,2_methoxyethanol,,,,,,,,,,,,acetic_anhydride,,,,,ethanolamine,,,0.3,,LNO/Si,Si(100),0.5,25,,,,,15,4000,,,3,350,4,500,several,,,,,air,[],,"(010), (110), (-110), (111), (-111), (121), (-121)",,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Completed,,Ce doping; coat/prebake/anneal repeated,
87,https://link.springer.com/article/10.1007/s10971-017-4441-9,10.1007/s10971-017-4441-9,bi_nitrate_pentahydrate,,fe_nitrate_nonahydrate,,1.05,,2_methoxyethanol,,ethylene_glycol,,4,,,,,,,,acetic_anhydride,,,,,,,,0.25,,Pt/Ti/SiO2/Si,Si(100),3,,,,,,30,3000,,,10,350,30,600,several,,,,,air,[],R3c,"(012), (104), (110)",320,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Completed,,"coat/prebake/anneal repeated; Sr, Ti heterostructure (impurities with other elements)",
